Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Hosta longissima,Hosta,https://en.wikipedia.org/wiki/Hosta,https://upload.wikimedia.org/wikipedia/commons/a/a1/Afbeelding-053-Hosta_sieboldiana.tif https://upload.wikimedia.org/wikipedia/commons/f/fa/Hosta33.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Hosta_Bressingham_Blue.JPG https://upload.wikimedia.org/wikipedia/commons/b/b0/Hosta_capitata2UME.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Hosta_clausa_var._ensata1SHSU.jpg https://upload.wikimedia.org/wikipedia/commons/a/ac/Hosta_minor_kz04.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Hosta_pachyscapa_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/9/98/Hosta_plantaginea_Funkia_babkowata_02.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Hosta_sieboldiana_%28flower%29.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Hosta_sieboldii_kz05.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Hosta_ventricosa3726837254.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Moonlightvar.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Hosta plantaginea,Hosta,https://en.wikipedia.org/wiki/Hosta,https://upload.wikimedia.org/wikipedia/commons/a/a1/Afbeelding-053-Hosta_sieboldiana.tif https://upload.wikimedia.org/wikipedia/commons/f/fa/Hosta33.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Hosta_Bressingham_Blue.JPG https://upload.wikimedia.org/wikipedia/commons/b/b0/Hosta_capitata2UME.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Hosta_clausa_var._ensata1SHSU.jpg https://upload.wikimedia.org/wikipedia/commons/a/ac/Hosta_minor_kz04.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Hosta_pachyscapa_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/9/98/Hosta_plantaginea_Funkia_babkowata_02.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Hosta_sieboldiana_%28flower%29.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Hosta_sieboldii_kz05.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Hosta_ventricosa3726837254.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Moonlightvar.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Hosta rupifraga,Hosta,https://en.wikipedia.org/wiki/Hosta,https://upload.wikimedia.org/wikipedia/commons/a/a1/Afbeelding-053-Hosta_sieboldiana.tif https://upload.wikimedia.org/wikipedia/commons/f/fa/Hosta33.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Hosta_Bressingham_Blue.JPG https://upload.wikimedia.org/wikipedia/commons/b/b0/Hosta_capitata2UME.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Hosta_clausa_var._ensata1SHSU.jpg https://upload.wikimedia.org/wikipedia/commons/a/ac/Hosta_minor_kz04.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Hosta_pachyscapa_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/9/98/Hosta_plantaginea_Funkia_babkowata_02.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Hosta_sieboldiana_%28flower%29.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Hosta_sieboldii_kz05.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Hosta_ventricosa3726837254.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Moonlightvar.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Hosta sieboldiana,Hosta,https://en.wikipedia.org/wiki/Hosta,https://upload.wikimedia.org/wikipedia/commons/a/a1/Afbeelding-053-Hosta_sieboldiana.tif https://upload.wikimedia.org/wikipedia/commons/f/fa/Hosta33.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Hosta_Bressingham_Blue.JPG https://upload.wikimedia.org/wikipedia/commons/b/b0/Hosta_capitata2UME.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Hosta_clausa_var._ensata1SHSU.jpg https://upload.wikimedia.org/wikipedia/commons/a/ac/Hosta_minor_kz04.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Hosta_pachyscapa_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/9/98/Hosta_plantaginea_Funkia_babkowata_02.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Hosta_sieboldiana_%28flower%29.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Hosta_sieboldii_kz05.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Hosta_ventricosa3726837254.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Moonlightvar.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Hosta venusta,Hosta,https://en.wikipedia.org/wiki/Hosta,https://upload.wikimedia.org/wikipedia/commons/a/a1/Afbeelding-053-Hosta_sieboldiana.tif https://upload.wikimedia.org/wikipedia/commons/f/fa/Hosta33.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Hosta_Bressingham_Blue.JPG https://upload.wikimedia.org/wikipedia/commons/b/b0/Hosta_capitata2UME.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Hosta_clausa_var._ensata1SHSU.jpg https://upload.wikimedia.org/wikipedia/commons/a/ac/Hosta_minor_kz04.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Hosta_pachyscapa_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/9/98/Hosta_plantaginea_Funkia_babkowata_02.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Hosta_sieboldiana_%28flower%29.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Hosta_sieboldii_kz05.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Hosta_ventricosa3726837254.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Moonlightvar.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Hoya lanceolata,Hoya,https://en.wikipedia.org/wiki/Hoya,https://upload.wikimedia.org/wikipedia/commons/f/fa/Hoya_campanulata_Bot._Reg._33.54.jpg https://upload.wikimedia.org/wikipedia/commons/1/19/Hoya_carnosa_-_flower_view_01.jpg https://upload.wikimedia.org/wikipedia/commons/c/c3/Hoya_cinnamomifolia.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Hoya_imperialis.jpg https://upload.wikimedia.org/wikipedia/commons/e/e9/Hoya_mindorensis.jpg https://upload.wikimedia.org/wikipedia/commons/d/d1/Hoya_parasitica_Paxton_023.jpg https://upload.wikimedia.org/wikipedia/commons/6/6f/Hoya_pottsii_Curtis_Botanical_Magazine_pl.3425.jpg https://upload.wikimedia.org/wikipedia/commons/e/ee/Hoyabella_092005.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/a/a4/Text_document_with_red_question_mark.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Hydrangea anomala,Hydrangea anomala,https://en.wikipedia.org/wiki/Hydrangea_anomala,https://upload.wikimedia.org/wikipedia/commons/4/46/Hydrangea_July_2013-1.jpg https://upload.wikimedia.org/wikipedia/commons/e/e6/Hydrangea_anomala%2C_May_2016.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Hydrangea heteromalla,Hydrangea heteromalla,https://en.wikipedia.org/wiki/Hydrangea_heteromalla,https://upload.wikimedia.org/wikipedia/commons/8/86/Hydrangea_heteromalla_fleurs4.jpg https://upload.wikimedia.org/wikipedia/commons/1/14/Ipomoea_tricolor-1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Hydrangea sargentiana,Hydrangea sargentiana,https://en.wikipedia.org/wiki/Hydrangea_sargentiana,https://upload.wikimedia.org/wikipedia/commons/1/14/Ipomoea_tricolor-1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Hydrangea serrata,Hydrangea serrata,https://en.wikipedia.org/wiki/Hydrangea_serrata,https://upload.wikimedia.org/wikipedia/commons/1/16/HydrangeaSerrata.jpg https://upload.wikimedia.org/wikipedia/commons/9/99/HydrangeaSerrataFlower.jpg https://upload.wikimedia.org/wikipedia/commons/f/ff/Hydrangea_serrata_Preziosa_1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Hydrocotyle vulgaris,Hydrocotyle vulgaris,https://en.wikipedia.org/wiki/Hydrocotyle_vulgaris,https://upload.wikimedia.org/wikipedia/commons/9/92/Gew%C3%B6hnlicher_Wassernabel_PICT8937.JPG https://upload.wikimedia.org/wikipedia/commons/c/cf/Gew%C3%B6hnlicher_Wassernabel_PICT8939.JPG https://upload.wikimedia.org/wikipedia/commons/9/9a/HydrocotyleVulgaris.jpg https://upload.wikimedia.org/wikipedia/commons/3/38/Hydrocotyle_vulgaris_flower_kz.jpg https://upload.wikimedia.org/wikipedia/commons/a/af/Hydrocotyle_vulgaris_inflorescence_kz.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Illustration_Hydrocotyle_vulgaris0.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Hylotelephium telephium,Hylotelephium telephium,https://en.wikipedia.org/wiki/Hylotelephium_telephium,https://upload.wikimedia.org/wikipedia/commons/b/b5/Bl%C3%BCte_von_Hylotelephium_%27Herbstfreude%27_mit_zwei_Bienen_IMG_9737c.jpg https://upload.wikimedia.org/wikipedia/commons/b/b5/Bl%C3%BCte_von_Hylotelephium_%27Herbstfreude%27_mit_zwei_Bienen_IMG_9737c.jpg https://upload.wikimedia.org/wikipedia/commons/9/93/Hylotelephium_telephium_Sturm42.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/55/Sedum_fabaria_a5.jpg https://upload.wikimedia.org/wikipedia/commons/5/54/Sedum_telephium_240808b.jpg https://upload.wikimedia.org/wikipedia/commons/c/cc/Sedum_telephium_240808e.jpg https://upload.wikimedia.org/wikipedia/commons/4/48/Sedum_telephium_subsp_maximum_200807.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Hymenocallis caroliniana,Hymenocallis caroliniana,https://en.wikipedia.org/wiki/Hymenocallis_caroliniana,https://upload.wikimedia.org/wikipedia/commons/9/92/Hymenocallis_caroliniana_NRCS-1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/d9/Zephyranthes_candida_Osaka.jpg
Hymenocallis festalis,not found,not found,not found
Hypericum buckleyi,Hypericum buckleyi,https://en.wikipedia.org/wiki/Hypericum_buckleyi,https://upload.wikimedia.org/wikipedia/commons/3/35/Distribution_of_Hypericum_buckleyi.png https://upload.wikimedia.org/wikipedia/commons/c/cc/Hypericum-perforatum-250605-1.jpg https://upload.wikimedia.org/wikipedia/commons/7/7b/Hypericum_spp_1.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Hypericum kouytchense,Hypericum kouytchense,https://en.wikipedia.org/wiki/Hypericum_kouytchense,https://upload.wikimedia.org/wikipedia/commons/b/bd/Hypericum_kouytchense_%284854539107%29.jpg https://upload.wikimedia.org/wikipedia/commons/d/d9/Hypericum_kouytchense_%284855158244%29.jpg https://upload.wikimedia.org/wikipedia/commons/e/ee/Hypericum_kouytchense_%284855158432%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Hypericum pyramidatum,not found,not found,not found
Iberis saxatilis,not found,not found,not found
Ilex ciliospinosa,Holly,https://en.wikipedia.org/wiki/Holly,https://upload.wikimedia.org/wikipedia/commons/e/eb/Beautifulflowers6.jpg https://upload.wikimedia.org/wikipedia/commons/d/d9/Contorted_Hedgehog_Holly.JPG https://upload.wikimedia.org/wikipedia/commons/d/d6/Holly_Christmas_card_from_NLI.jpg https://upload.wikimedia.org/wikipedia/commons/c/ce/Hollyflowers.jpg https://upload.wikimedia.org/wikipedia/commons/9/96/Ilex-aquifolium_%28Europaeische_Stechpalme-1%29.jpg https://upload.wikimedia.org/wikipedia/commons/c/c6/Ilex-pernyi-leaves.JPG https://upload.wikimedia.org/wikipedia/commons/2/21/Ilex_chinensis1.jpg https://upload.wikimedia.org/wikipedia/commons/2/28/Ilex_paraguariensis_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-074.jpg https://upload.wikimedia.org/wikipedia/commons/c/ca/Ilex_pedunculosa5.jpg https://upload.wikimedia.org/wikipedia/commons/3/39/Ilex_rotunda5.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/b/b3/Starr_020925-0058_Ilex_anomala.jpg https://upload.wikimedia.org/wikipedia/commons/a/ac/Yunnan_Holly_Ilex_yunnanensis_Sprig_3008px.jpg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Ilex colchica,Ilex colchica,https://en.wikipedia.org/wiki/Ilex_colchica,https://upload.wikimedia.org/wikipedia/commons/6/69/Df02597.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Ilex meserveae,not found,not found,not found
Iliamna remota,Iliamna remota,https://en.wikipedia.org/wiki/Iliamna_remota,https://upload.wikimedia.org/wikipedia/commons/9/98/Phymosia_remota.tif https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Impatiens hawkeri,Impatiens hawkeri,https://en.wikipedia.org/wiki/Impatiens_hawkeri,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/b/b3/RhododendronSimsiiFlowers2.jpg https://upload.wikimedia.org/wikipedia/commons/1/1b/Starr_070906-8886_Impatiens_hawkeri.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Impatiens omeiana,Impatiens omeiana,https://en.wikipedia.org/wiki/Impatiens_omeiana,https://upload.wikimedia.org/wikipedia/commons/e/e5/Impatiens_Omeiana_%28Sichuan%2C_China%29.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/b/b3/RhododendronSimsiiFlowers2.jpg https://upload.wikimedia.org/wikipedia/commons/7/70/Status_iucn3.1_EN.svg
Inula conyza,Inula conyza,https://en.wikipedia.org/wiki/Inula_conyza,https://upload.wikimedia.org/wikipedia/commons/e/e1/Flickr_-_don_macauley_-_Ploughman%27s_Spikenard.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/a/a7/Chamomile%40original_size.jpg
Inula verbascifolia,Inula,https://en.wikipedia.org/wiki/Inula,https://upload.wikimedia.org/wikipedia/commons/8/88/Inula_conyzae_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-192.jpg https://upload.wikimedia.org/wikipedia/commons/0/0b/Inula_helenium.jpg https://upload.wikimedia.org/wikipedia/commons/5/53/Inula_helenium_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-210.jpg https://upload.wikimedia.org/wikipedia/commons/a/ac/Inula_hookeri._locatie%2C_Tuinen_Mien_Ruys.JPG https://upload.wikimedia.org/wikipedia/commons/b/b3/Inula_hookeri_%282018%29_02.jpg https://upload.wikimedia.org/wikipedia/commons/a/a3/Inula_oculus-christi_-_JBM.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Ionactis linariifolia,Ionactis linariifolia,https://en.wikipedia.org/wiki/Ionactis_linariifolia,https://upload.wikimedia.org/wikipedia/commons/e/ed/Bellis_perennis3_ies.jpg https://upload.wikimedia.org/wikipedia/commons/b/bd/Ionactis_linariifolia.jpg https://upload.wikimedia.org/wikipedia/commons/8/82/Ionactis_linariifolia_illustration.svg
Ipheion uniflorum,Ipheion uniflorum,https://en.wikipedia.org/wiki/Ipheion_uniflorum,https://upload.wikimedia.org/wikipedia/commons/2/23/Ipheion_uniflorum1.jpg https://upload.wikimedia.org/wikipedia/commons/3/36/Ipheion_uniflorum_Alberto_Castillo.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/a/a5/Tristagma_uniflorum_Rolf_Feidler_closeup.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/3/3d/Tristagma-uniflorum-2008-05-04_at_18-21-01.jpg
Iris aucheri,Iris aucheri,https://en.wikipedia.org/wiki/Iris_aucheri,https://upload.wikimedia.org/wikipedia/commons/a/ae/Iris_aucheri_in_Syria.jpg https://upload.wikimedia.org/wikipedia/commons/6/6d/Iris_aucheri_plant_in_Syria.jpg
Iris danfordiae,Iris danfordiae,https://en.wikipedia.org/wiki/Iris_danfordiae,https://upload.wikimedia.org/wikipedia/commons/2/25/Iris-danfordiae-flowers.jpg https://upload.wikimedia.org/wikipedia/commons/0/06/Iris_danfordiae_20040207-0835-01.JPG https://upload.wikimedia.org/wikipedia/commons/c/cf/Iris_danfordiae_5.JPG https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris domestica,Iris domestica,https://en.wikipedia.org/wiki/Iris_domestica,https://upload.wikimedia.org/wikipedia/commons/b/bd/21-Flor_Leopardo_%E2%80%93_Belamcanda_chinensis.jpg https://upload.wikimedia.org/wikipedia/commons/f/fa/Belamcanda_chinensis.jpg https://upload.wikimedia.org/wikipedia/commons/a/a7/Belamcanda_chinensis32.jpg https://upload.wikimedia.org/wikipedia/commons/9/90/Belamcanda_chinensis_2007.jpg https://upload.wikimedia.org/wikipedia/commons/a/a7/Belamcanda_chinensis_seeds.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris graminea,Iris graminea,https://en.wikipedia.org/wiki/Iris_graminea,https://upload.wikimedia.org/wikipedia/commons/7/74/Iridaceae_-_Iris_graminea-4.JPG https://upload.wikimedia.org/wikipedia/commons/a/a0/Iridaceae_-_Iris_graminea.JPG https://upload.wikimedia.org/wikipedia/commons/d/d7/Iris_graminea_MHNT.BOT.2016.24.47.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris japonica,Iris japonica,https://en.wikipedia.org/wiki/Iris_japonica,https://upload.wikimedia.org/wikipedia/commons/9/9a/Iris-japonica.jpg https://upload.wikimedia.org/wikipedia/commons/7/72/Iris_japonica1.jpg https://upload.wikimedia.org/wikipedia/commons/b/b1/Iris_japonica3.jpg https://upload.wikimedia.org/wikipedia/commons/5/5d/Iris_japonica_5.JPG https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris maackii,Iris maackii,https://en.wikipedia.org/wiki/Iris_maackii,https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/archive/d/df/20130818190922%21Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/archive/d/df/20060706183253%21Wikispecies-logo.svg
Iris spuria,Iris spuria,https://en.wikipedia.org/wiki/Iris_spuria,https://upload.wikimedia.org/wikipedia/commons/c/c1/Iris_spuria.jpg https://upload.wikimedia.org/wikipedia/commons/8/8b/Iris_spuria_%27April%27s_Birthday%27_2197px.jpg https://upload.wikimedia.org/wikipedia/commons/7/76/Iris_spuria_%28Curtis%29.jpg https://upload.wikimedia.org/wikipedia/commons/b/bd/Iris_spuria_Sturm62.jpg https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris wattii,Iris wattii,https://en.wikipedia.org/wiki/Iris_wattii,https://upload.wikimedia.org/wikipedia/commons/0/06/Iris_wattii_1.jpg https://upload.wikimedia.org/wikipedia/commons/1/12/Iris_wattii_2.jpg https://upload.wikimedia.org/wikipedia/commons/f/fe/Iris_wattii_3.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Isotoma axillaris,Isotoma axillaris,https://en.wikipedia.org/wiki/Isotoma_axillaris,https://upload.wikimedia.org/wikipedia/commons/3/34/Isotoma_axillaris0.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Itea ilicifolia,Itea ilicifolia,https://en.wikipedia.org/wiki/Itea_ilicifolia,https://upload.wikimedia.org/wikipedia/commons/b/b8/Itea_ilicifolia2.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Myriophyllum_matogrossense.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Itea japonica,Itea (plant),https://en.wikipedia.org/wiki/Itea_(plant),https://upload.wikimedia.org/wikipedia/commons/e/e1/Itea_ilicifolia_2.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/c/c3/Saxifraga_oppositifolia_upernavik_2006-06-22_2.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Jacobaea maritima,Jacobaea maritima,https://en.wikipedia.org/wiki/Jacobaea_maritima,https://upload.wikimedia.org/wikipedia/commons/c/c6/Fly_at_flower.jpg https://upload.wikimedia.org/wikipedia/commons/5/59/Jacobaea_maritima_0.3_R.jpg https://upload.wikimedia.org/wikipedia/commons/f/fe/Senecio_cineraria_Ghajn_Tuffieha_Malta_01.jpg https://upload.wikimedia.org/wikipedia/commons/8/82/Senecio_cineraria_corse.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Jasminum stephanense,not found,not found,not found
Juniperus communis,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communis,https://upload.wikimedia.org/wikipedia/commons/a/a1/Jeneverbes.jpg https://upload.wikimedia.org/wikipedia/commons/2/29/Juniper_wood_pieces_and_1_cent_coin.jpg https://upload.wikimedia.org/wikipedia/commons/d/d6/JuniperusCommunisAlpina.jpg https://upload.wikimedia.org/wikipedia/commons/a/a8/Juniperus_communis_MF.JPG https://upload.wikimedia.org/wikipedia/commons/3/3a/Juniperus_communis_North_American_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/4/43/Juniperus_communis_at_Valjala_on_2005-08-11.jpg https://upload.wikimedia.org/wikipedia/commons/a/a9/Juniperus_communis_range_map.png https://upload.wikimedia.org/wikipedia/commons/3/39/L%C3%BCneburger_Heide_006.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/commons/4/4c/Juniperus_communis_cones.jpg https://upload.wikimedia.org/wikipedia/commons/4/4c/Juniperus_communis_cones.jpg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Juniperus recurva,Juniperus recurva,https://en.wikipedia.org/wiki/Juniperus_recurva,https://upload.wikimedia.org/wikipedia/commons/d/d3/Juniperus_recurva.jpg https://upload.wikimedia.org/wikipedia/commons/c/ca/Status_iucn2.3_LC.svg
Justicia aurea,Justicia aurea,https://en.wikipedia.org/wiki/Justicia_aurea,https://upload.wikimedia.org/wikipedia/commons/c/c0/Brazilian_Plume.JPG https://upload.wikimedia.org/wikipedia/commons/7/73/Odontonema_flwrs.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5f/Starr_021122_0083_justicia_aurea.jpg
Justicia scheidweileri,not found,not found,not found
Justicia tweediana,not found,not found,not found
Kalanchoe beharensis,Kalanchoe beharensis,https://en.wikipedia.org/wiki/Kalanchoe_beharensis,https://upload.wikimedia.org/wikipedia/commons/9/91/Elefantenohr_Kalanchoe_beharensis.jpg https://upload.wikimedia.org/wikipedia/commons/6/69/Flickr_-_brewbooks_-_Kalanchoe_beharensis.jpg https://upload.wikimedia.org/wikipedia/commons/f/f0/Kalanchoe_beharensis_2015-05-29_OB_095.jpg https://upload.wikimedia.org/wikipedia/commons/d/d1/Kalanchoe_beharensis_2015-05-29_OB_096b.jpg https://upload.wikimedia.org/wikipedia/commons/1/12/Kalanchoe_beharensis_kz1.JPG https://upload.wikimedia.org/wikipedia/commons/9/9d/Kalanchoe_beharensis_serres_du_Jardin_du_Luxembourg.JPG https://upload.wikimedia.org/wikipedia/commons/7/70/Kalanchoebeharensis.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg
Kalimeris pinnatifida,Kalimeris pinnatifida,https://en.wikipedia.org/wiki/Kalimeris_pinnatifida,https://upload.wikimedia.org/wikipedia/commons/e/ea/KalimerisPinnatifida.jpg
Kalimeris yomena,not found,not found,not found
Kirengeshoma koreana,Kirengeshoma koreana,https://en.wikipedia.org/wiki/Kirengeshoma_koreana,https://upload.wikimedia.org/wikipedia/commons/1/14/Ipomoea_tricolor-1.jpg https://upload.wikimedia.org/wikipedia/commons/5/5c/Kirengeshoma_koreana_001.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
